,Region,Name,Source,TimeFrame,Attributes,ReligiousGroup,ReligiousPlace,CleanedAttributes,Start_year,End_year,CurrentRegion,Latitude,Longitude,Continent
110,africa,Theurgy,No Source,150 CE - 529 CE,"Religious Group,Hellenistic Religions,Syncretic Religions,Roman Religious Traditions,Rome,Greek Religions",1,0,"['Hellenistic Religions', 'Syncretic Religions', 'Roman Religious Traditions', 'Rome', 'Greek Religions']",150,529,Africa,-8.783195,34.508523,Africa
111,africa,Tomb of Nefermaat and Itet (Meidum 16),No Source,2613 BCE - 2589 BCE,"Religious Place,Religious Group,Egyptian Religions,African Religions,Tomb",1,1,"['Egyptian Religions', 'African Religions', 'Tomb']",-2613,-2589,Africa,-8.783195,34.508523,Africa
112,africa,Tomb of Tutankhamun (KV 62),No Source,1334 BCE - 1325 BCE,"Religious Place,Religious Group,Tomb,Egyptian Religions",1,1,"['Tomb', 'Egyptian Religions']",-1334,-1325,Africa,-8.783195,34.508523,Africa
113,africa,Tunisian Women's Associations,No Source,1936 CE - 1962 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1936,1962,Africa,-8.783195,34.508523,Africa
114,africa,Upper Egypt: Alexander and the Ptolemies,Expert source: Rachel Lindsey,332 BCE - 30 BCE,"Religious Group,Egyptian Religions,Greek Religions",1,0,"['Egyptian Religions', 'Greek Religions']",-332,-30,Africa,-8.783195,34.508523,Africa
115,africa,Upper Egypt: Archaic/Early Dynastic Period,No Source,3150 BCE - 2686 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-3150,-2686,Africa,-8.783195,34.508523,Africa
116,africa,Upper Egypt: First Intermediate Period,No Source,2181 BCE - 2055 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-2181,-2055,Africa,-8.783195,34.508523,Africa
117,africa,Upper Egypt: Late Period,No Source,664 BCE - 332 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-664,-332,Africa,-8.783195,34.508523,Africa
118,africa,Upper Egypt: Middle Kingdom,No Source,2055 BCE - 1650 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-2055,-1650,Africa,-8.783195,34.508523,Africa
119,africa,Upper Egypt: New Kingdom,No Source,1550 BCE - 1069 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-1550,-1069,Africa,-8.783195,34.508523,Africa
120,africa,Upper Egypt: Old Kingdom,No Source,2686 BCE - 2181 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-2686,-2181,Africa,-8.783195,34.508523,Africa
121,africa,Upper Egypt: Roman Egypt,No Source,30 BCE - 390 CE,"Religious Group,Christian Traditions,Egyptian Religions,Hellenistic Religions,Greek Religions,Roman Religious Traditions,Jewish Traditions",1,0,"['Christian Traditions', 'Egyptian Religions', 'Hellenistic Religions', 'Greek Religions', 'Roman Religious Traditions', 'Jewish Traditions']",-30,390,Africa,-8.783195,34.508523,Africa
122,africa,Upper Egypt: Second Intermediate Period,No Source,1650 BCE - 1550 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-1650,-1550,Africa,-8.783195,34.508523,Africa
123,africa,Upper Egypt: Third Intermediate Period,No Source,1069 BCE - 664 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-1069,-664,Africa,-8.783195,34.508523,Africa
124,africa,Zaouia Sidi Abi Sa'id al-Baji زاوية أبي سعيد الباجي,No Source,1156 CE - 2022 CE,"Religious Group,Religious Place,Sufi,Tunisia,North Africa,Islamic Traditions,Mysticism,Sufi Order",1,1,"['Sufi', 'Tunisia', 'North Africa', 'Islamic Traditions', 'Mysticism', 'Sufi Order']",1156,2022,Africa,-8.783195,34.508523,Africa
125,africa,Zaytuna Magazine/ المجلة الزيتونية,No Source,1936 CE - 1955 CE,"Religious Group,Text,Scripture,African Religion,Hadith,Shari'a,Islamic Traditions,Sacred Law",1,0,"['Text', 'Scripture', 'African Religion', 'Hadith', ""Shari'a"", 'Islamic Traditions', 'Sacred Law']",1936,1955,Africa,-8.783195,34.508523,Africa
126,africa,جامع عقبة بن نافع La Mosquée de 'oqba ibn Nafi',No Source,670 CE - 2022 CE,"Religious Group,Religious Place,Tunisia,North Africa,Arabian Religions,Islamic Traditions",1,1,"['Tunisia', 'North Africa', 'Arabian Religions', 'Islamic Traditions']",670,2022,Africa,-8.783195,34.508523,Africa
127,africa,Contemporary West African Vodun,No Source,1960 BCE - 2022 CE,"Religious Group,African Religions,Animist",1,0,"['African Religions', 'Animist']",-1960,2022,Africa,-8.783195,34.508523,Africa
128,africa,Free Methodist Church,No Source,1860 CE - 2020 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1860,2020,Africa,-8.783195,34.508523,Africa
129,africa,!Kung,Secondary source: Multiple References,1925 CE - 1960 CE,"Religious Group,African Religions",1,0,['African Religions'],1925,1960,Africa,-8.783195,34.508523,Africa
130,africa,Nama Hottentot,Secondary source: Multiple References,1855 CE - 1900 CE,"Religious Group,African Religions",1,0,['African Religions'],1855,1900,Africa,-8.783195,34.508523,Africa
131,africa,Sub Saharan Africa Pentecostalism,No Source,1907 CE - 2022 CE,"Religious Group,African Religions",1,0,['African Religions'],1907,2022,Africa,-8.783195,34.508523,Africa
132,africa,Tsonga,Secondary source: Multiple References,1880 CE - 1910 CE,"Religious Group,African Religions",1,0,['African Religions'],1880,1910,Africa,-8.783195,34.508523,Africa
133,africa,Unitarian Universalism,No Source,1825 CE - 2020 CE,"Religious Group,Liberal Religion,Secularism,American Christianity,North American Religions,Protestantism",1,0,"['Liberal Religion', 'Secularism', 'American Christianity', 'North American Religions', 'Protestantism']",1825,2020,Africa,-8.783195,34.508523,Africa
134,africa,Wilton,Secondary source: Single source,8050 BCE - 50 BCE,"Religious Group,African Religions",1,0,['African Religions'],-8050,-50,Africa,-8.783195,34.508523,Africa
135,africa,Al-manhaj al-farîd fî ma'rifat 'ilm al-tawhîd.,No Source,1650 CE - 1850 CE,"Religious Group,Text,Creed,Islamic Traditions",1,0,"['Text', 'Creed', 'Islamic Traditions']",1650,1850,Africa,-8.783195,34.508523,Africa
136,africa,Ashanti,Secondary source: Multiple References,1880 CE - 1910 CE,"Religious Group,African Religions",1,0,['African Religions'],1880,1910,Africa,-8.783195,34.508523,Africa
137,africa,Bambara,Secondary source: Multiple References,1890 CE - 1923 CE,"Religious Group,Islamic Traditions,Syncretic Religions,African Religions",1,0,"['Islamic Traditions', 'Syncretic Religions', 'African Religions']",1890,1923,Africa,-8.783195,34.508523,Africa
138,africa,Contemporary West African Vodun,No Source,1960 BCE - 2022 CE,"Religious Group,African Religions,Animist",1,0,"['African Religions', 'Animist']",-1960,2022,Africa,-8.783195,34.508523,Africa
139,africa,Free Methodist Church,No Source,1860 CE - 2020 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1860,2020,Africa,-8.783195,34.508523,Africa
140,africa,Igbo,Secondary source: Multiple References,1910 CE - 1940 CE,"Religious Group,African Religions,Syncretic Religions",1,0,"['African Religions', 'Syncretic Religions']",1910,1940,Africa,-8.783195,34.508523,Africa
141,africa,Mende,Secondary source: Multiple References,1920 CE - 1950 CE,"Religious Group,African Religion",1,0,['African Religion'],1920,1950,Africa,-8.783195,34.508523,Africa
142,africa,Mourides (Muridiyya),No Source,1853 CE - 2022 CE,"Religious Group,African Religion,Sufi",1,0,"['African Religion', 'Sufi']",1853,2022,Africa,-8.783195,34.508523,Africa
143,africa,Muridiyya of Senegal,No Source,1853 CE - 2022 CE,"Religious Group,Sufi",1,0,['Sufi'],1853,2022,Africa,-8.783195,34.508523,Africa
144,africa,Sokoto,No Source,1804 CE - 1903 CE,"Religious Group,Millenarianism,Reform Movement,Sufi,Abrahamic,Apocalyptic Movements,Islamic Traditions,militant group,Mysticism",1,0,"['Millenarianism', 'Reform Movement', 'Sufi', 'Abrahamic', 'Apocalyptic Movements', 'Islamic Traditions', 'militant group', 'Mysticism']",1804,1903,Africa,-8.783195,34.508523,Africa
145,africa,Sub Saharan Africa Pentecostalism,No Source,1907 CE - 2022 CE,"Religious Group,African Religions",1,0,['African Religions'],1907,2022,Africa,-8.783195,34.508523,Africa
146,africa,Tallensi,Secondary source: Multiple References,1915 CE - 1940 CE,"Religious Group,African Religions",1,0,['African Religions'],1915,1940,Africa,-8.783195,34.508523,Africa
147,africa,Wolof,Data source: eHRAF,1925 CE - 1955 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1925,1955,Africa,-8.783195,34.508523,Africa
148,central-africa,Central African Iron Age,Secondary source: Single source,400 BCE - 1450 CE,"Religious Group,African Religions",1,0,['African Religions'],-400,1450,Central African Republic,6.611110999999999,20.939444,Africa
149,central-africa,Central African Neolithic,Secondary source: Single source,2950 BCE - 50 BCE,"Religious Group,African Religions",1,0,['African Religions'],-2950,-50,Central African Republic,6.611110999999999,20.939444,Africa
150,central-africa,Contemporary West African Vodun,No Source,1960 BCE - 2022 CE,"Religious Group,African Religions,Animist",1,0,"['African Religions', 'Animist']",-1960,2022,Central African Republic,6.611110999999999,20.939444,Africa
151,central-africa,Kimpa Vita,No Source,1704 CE - 2020 CE,"Religious Group,African Religions",1,0,['African Religions'],1704,2020,Central African Republic,6.611110999999999,20.939444,Africa
152,eastern-africa,Al-Ahbash الأحباش,No Source,1970 CE - 2022 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1970,2022,East Africa,1.957709,37.2972044,Africa
153,eastern-africa,Amhara,Secondary source: Multiple References,1930 CE - 1960 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1930,1960,East Africa,1.957709,37.2972044,Africa
154,eastern-africa,Azande,Secondary source: Multiple References,1900 CE - 1935 CE,"Religious Group,African Religions",1,0,['African Religions'],1900,1935,East Africa,1.957709,37.2972044,Africa
155,eastern-africa,Contemporary West African Vodun,No Source,1960 BCE - 2022 CE,"Religious Group,African Religions,Animist",1,0,"['African Religions', 'Animist']",-1960,2022,East Africa,1.957709,37.2972044,Africa
156,eastern-africa,East African Neolithic I,Secondary source: Single source,3050 BCE - 750 CE,"Religious Group,African Religions",1,0,['African Religions'],-3050,750,East Africa,1.957709,37.2972044,Africa
157,eastern-africa,East African Neolithic II,Secondary source: Single source,1050 BCE - 750 CE,"Religious Group,African Religions",1,0,['African Religions'],-1050,750,East Africa,1.957709,37.2972044,Africa
158,eastern-africa,Free Methodist Church,No Source,1860 CE - 2020 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1860,2020,East Africa,1.957709,37.2972044,Africa
159,eastern-africa,Ganda,Secondary source: Multiple References,1860 CE - 1900 CE,"Religious Group,African Religions",1,0,['African Religions'],1860,1900,East Africa,1.957709,37.2972044,Africa
160,eastern-africa,Kikuyu,Secondary source: Multiple References,1895 CE - 1930 CE,"Religious Group,African Religions",1,0,['African Religions'],1895,1930,East Africa,1.957709,37.2972044,Africa
161,eastern-africa,Konso,Secondary source: Multiple References,1920 CE - 1967 CE,"Religious Group,African Religions",1,0,['African Religions'],1920,1967,East Africa,1.957709,37.2972044,Africa
162,eastern-africa,Luguru,Secondary source: Multiple References,1910 CE - 1935 CE,"Religious Group,African Religions",1,0,['African Religions'],1910,1935,East Africa,1.957709,37.2972044,Africa
163,eastern-africa,Masai,Data source: eHRAF,1875 CE - 1915 CE,"Religious Group,African Religions",1,0,['African Religions'],1875,1915,East Africa,1.957709,37.2972044,Africa
164,eastern-africa,Nyakyusa,Secondary source: Single source,1905 CE - 1940 CE,"Religious Group,African Religions",1,0,['African Religions'],1905,1940,East Africa,1.957709,37.2972044,Africa
165,eastern-africa,Polytheistic Pre-Islamic South Arabia,No Source,800 BCE - 360 CE,"Religious Group,Arabian Religions",1,0,['Arabian Religions'],-800,360,East Africa,1.957709,37.2972044,Africa
166,eastern-africa,Shilluk,Secondary source: Multiple References,1895 CE - 1925 CE,"Religious Group,African Religions",1,0,['African Religions'],1895,1925,East Africa,1.957709,37.2972044,Africa
167,eastern-africa,Somali,Secondary source: Multiple References,1900 CE - 1960 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1900,1960,East Africa,1.957709,37.2972044,Africa
168,eastern-africa,Sub Saharan Africa Pentecostalism,No Source,1907 CE - 2022 CE,"Religious Group,African Religions",1,0,['African Religions'],1907,2022,East Africa,1.957709,37.2972044,Africa
169,eastern-africa,Tanala,Secondary source: Multiple References,1810 CE - 1998 CE,"Religious Group,African Religions",1,0,['African Religions'],1810,1998,East Africa,1.957709,37.2972044,Africa
170,eastern-africa,Teda,Secondary source: Multiple References,1935 CE - 1960 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1935,1960,East Africa,1.957709,37.2972044,Africa
171,eastern-africa,The Religious Society of Friends,No Source,1652 CE - 2020 CE,"Religious Group,Christian Traditions,Liberal Religion,Post-Christian,American Christianity",1,0,"['Christian Traditions', 'Liberal Religion', 'Post-Christian', 'American Christianity']",1652,2020,East Africa,1.957709,37.2972044,Africa
172,eastern-africa,Tsonga,Secondary source: Multiple References,1880 CE - 1910 CE,"Religious Group,African Religions",1,0,['African Religions'],1880,1910,East Africa,1.957709,37.2972044,Africa
173,eastern-africa,Turkana,No Source,1870 CE - 2017 CE,"Religious Group,African Religions,Christian Traditions",1,0,"['African Religions', 'Christian Traditions']",1870,2017,East Africa,1.957709,37.2972044,Africa
174,eastern-africa,Unitarian Universalism,No Source,1825 CE - 2020 CE,"Religious Group,Liberal Religion,Secularism,American Christianity,North American Religions,Protestantism",1,0,"['Liberal Religion', 'Secularism', 'American Christianity', 'North American Religions', 'Protestantism']",1825,2020,East Africa,1.957709,37.2972044,Africa
175,egypt,Ancient Egyptian Religion in the Early 18th Dynasty,No Source,1550 BCE - 1425 BCE,"Religious Group,African Religions,Egyptian Religions",1,0,"['African Religions', 'Egyptian Religions']",-1550,-1425,Egypt,26.820553,30.802498,Africa
176,middle-africa,Acacus Mountains and Tassili n'Ajjer Neolithic,Secondary source: Single source,6050 BCE - 1050 BCE,"Religious Group,African Religions",1,0,['African Religions'],-6050,-1050,Central Africa,2.3184621,19.5687103,Africa
177,middle-africa,Air and Tenere Neolithic,Secondary source: Single source,4050 BCE - 1050 BCE,"Religious Group,African Religions",1,0,['African Religions'],-4050,-1050,Central Africa,2.3184621,19.5687103,Africa
178,middle-africa,Contemporary West African Vodun,No Source,1960 BCE - 2022 CE,"Religious Group,African Religions,Animist",1,0,"['African Religions', 'Animist']",-1960,2022,Central Africa,2.3184621,19.5687103,Africa
179,middle-africa,Free Methodist Church,No Source,1860 CE - 2020 CE,"Religious Group,Christian Traditions",1,0,['Christian Traditions'],1860,2020,Central Africa,2.3184621,19.5687103,Africa
180,middle-africa,Kananga - Pentacostal,No Source,2013 CE - 2017 CE,"Religious Group,African Religions,Christian Traditions",1,0,"['African Religions', 'Christian Traditions']",2013,2017,Central Africa,2.3184621,19.5687103,Africa
181,middle-africa,Lolo,Secondary source: Multiple References,1000 CE - 2000 CE,"Religious Group,African Religions",1,0,['African Religions'],1000,2000,Central Africa,2.3184621,19.5687103,Africa
182,middle-africa,Teda,Secondary source: Multiple References,1935 CE - 1960 CE,"Religious Group,Islamic Traditions",1,0,['Islamic Traditions'],1935,1960,Central Africa,2.3184621,19.5687103,Africa
183,northern-africa,Achaemenid Religion,No Source,550 BCE - 330 BCE,"Religious Group,Zoroastrianism,Mesopotamian Religions",1,0,"['Zoroastrianism', 'Mesopotamian Religions']",-550,-330,North Africa,26.0197776,32.277834,Africa
184,northern-africa,Amarna Religion,Expert source: Thomas Schneider,1350 BCE - 1320 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-1350,-1320,North Africa,26.0197776,32.277834,Africa
185,northern-africa,Ancient Egypt,No Source,2000 BCE - 30 BCE,"Religious Group,Egyptian Religions",1,0,['Egyptian Religions'],-2000,-30,North Africa,26.0197776,32.277834,Africa
186,northern-africa,Ancient Egyptian,No Source,3000 BCE - 300 CE,"Religious Group,African Religions,Egyptian Religions",1,0,"['African Religions', 'Egyptian Religions']",-3000,300,North Africa,26.0197776,32.277834,Africa
187,northern-africa,Ancient Egyptian Book of the Earth – Tomb of Ramesses VI,No Source,1145 BCE - 1139 BCE,"Religious Group,Text,Ancient Egyptian Text,Egyptian Religions,African Religions,Cosmology",1,0,"['Text', 'Ancient Egyptian Text', 'Egyptian Religions', 'African Religions', 'Cosmology']",-1145,-1139,North Africa,26.0197776,32.277834,Africa
188,northern-africa,Ancient Egyptian Religion in the Early 18th Dynasty,No Source,1550 BCE - 1425 BCE,"Religious Group,African Religions,Egyptian Religions",1,0,"['African Religions', 'Egyptian Religions']",-1550,-1425,North Africa,26.0197776,32.277834,Africa
189,northern-africa,Ancient Egypt - Predynastic Period - Cultures of Lower Egypt,No Source,4000 BCE - 3400 BCE,"Religious Group,African Religions,Prehistoric Religion,Egyptian Religions",1,0,"['African Religions', 'Prehistoric Religion', 'Egyptian Religions']",-4000,-3400,North Africa,26.0197776,32.277834,Africa
190,northern-africa,Ancient Egypt - The Temple of Mentuhotep II,No Source,2055 BCE - 2004 BCE,"Religious Group,Religious Place,Temple,Tomb,Mortuary priesthood of Mentuhotep II,Egyptian Religions",1,1,"['Temple', 'Tomb', 'Mortuary priesthood of Mentuhotep II', 'Egyptian Religions']",-2055,-2004,North Africa,26.0197776,32.277834,Africa
